symbol,fiscalDateEnding,reportType,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
GE,2018-09-30,quarterly,USD,-2914000000,595000000,None,793000000,-784000000,1527000000,1757000000,-391000000,-68000000,-22859000000,6199000000,-4054000000,68000000,0,0,None,1046000000,1046000000,None,None,None,None,0,None,-19849000000,None,-22769000000
GE,2018-06-30,quarterly,USD,-987000000,420000000,None,296000000,-2638000000,1395000000,1587000000,-1728000000,496000000,669000000,6003000000,-9014000000,-752000000,0,0,None,1193000000,1193000000,None,None,None,None,2000000,None,2449000000,None,800000000
GE,2018-03-31,quarterly,USD,312000000,484000000,None,-38000000,-220000000,1913000000,1917000000,-2035000000,1019000000,-1113000000,-566000000,-11899000000,-1291000000,0,0,None,1043000000,1043000000,None,None,None,None,-8000000,None,-12153000000,None,-1147000000
GE,2017-12-31,quarterly,USD,3662000000,5459000000,None,183000000,1997000000,3714000000,2849000000,565000000,-2050000000,-10872000000,2635000000,-2161000000,1263000000,0,0,None,2233000000,2233000000,None,None,None,None,70000000,None,3701000000,-362000000,-10818000000
GE,2017-09-30,quarterly,USD,857000000,396000000,None,211000000,12000000,1397000000,1601000000,517000000,1084000000,1191000000,435000000,-6142000000,-281000000,0,0,None,2085000000,2085000000,None,None,None,None,112000000,None,-4220000000,715000000,1360000000
GE,2017-06-30,quarterly,USD,2117000000,436000000,None,-437000000,29000000,1125000000,2000000000,-776000000,-173000000,1019000000,-400000000,97000000,35000000,0,0,None,2248000000,2248000000,None,None,None,None,-1154000000,None,2199000000,405000000,1057000000
GE,2017-03-31,quarterly,USD,-82000000,428000000,None,-292000000,-1763000000,1597000000,1470000000,-2662000000,815000000,-187000000,2709000000,-10278000000,777000000,0,0,None,2084000000,2084000000,None,None,None,None,-1578000000,None,-7187000000,133000000,-83000000
GE,2016-12-31,quarterly,USD,3033000000,None,None,1247000000,-2872000000,3432000000,2090000000,-658000000,-1779000000,3659000000,7632000000,-15571000000,-114000000,-40725000000,-41124000000,None,2195000000,2195000000,None,None,None,None,-3460000000,None,-5887000000,-977000000,3667000000
GE,2016-09-30,quarterly,USD,962000000,None,None,-181000000,1000000,1136000000,2057000000,-323000000,-35000000,1951000000,9735000000,-11419000000,-1779000000,4416000000,4416000000,None,2103000000,6611000000,None,None,None,None,-3677000000,None,-867000000,-145000000,2027000000
GE,2016-06-30,quarterly,USD,-3479000000,None,None,-126000000,1647000000,1744000000,1496000000,269000000,1138000000,2823000000,-15000000,-41355000000,-225000000,None,None,None,2274000000,2274000000,None,None,None,None,-7966000000,None,-44905000000,-55000000,2908000000
GE,2016-03-31,quarterly,USD,644000000,None,None,258000000,1387000000,1655000000,1556000000,-1002000000,1491000000,107000000,31783000000,-22119000000,983000000,None,None,None,2234000000,2234000000,None,None,None,None,-6326000000,None,10340000000,31000000,228000000
GE,2015-12-31,quarterly,USD,6745000000,None,None,-786000000,8690000000,1610000000,2416000000,4166000000,-1452000000,6403000000,-283000000,-26247000000,-7668000000,None,None,None,2335000000,2335000000,None,None,None,None,-1734000000,None,-19732000000,52000000,6301000000
GE,2015-09-30,quarterly,USD,761000000,None,None,-585000000,-1191000000,1715000000,1604000000,-1779000000,617000000,2545000000,43224000000,-31097000000,-14796000000,None,None,None,2326000000,6961000000,None,None,None,None,136000000,None,12258000000,-629000000,2506000000
GE,2015-06-30,quarterly,USD,6295000000,None,None,518000000,2000000,1647000000,278000000,3568000000,884000000,-1134000000,12708000000,-10464000000,-2233000000,None,None,None,2315000000,2315000000,None,None,None,None,260000000,None,9479000000,939000000,-1360000000
GE,2015-03-31,quarterly,USD,6090000000,None,None,312000000,-6039000000,2956000000,3011000000,-6946000000,265000000,-13608000000,3839000000,-8246000000,238000000,None,None,None,2319000000,2319000000,None,None,None,None,239000000,None,-2143000000,-3826000000,-13573000000
GE,2014-12-31,quarterly,USD,11464000000,None,None,-1072000000,3286000000,-1890000000,4026000000,5489000000,-1896000000,5339000000,-3115000000,-5877000000,-155000000,None,None,None,2208000000,2208000000,None,None,None,None,141000000,None,337000000,-2132000000,5152000000
GE,2014-09-30,quarterly,USD,6035000000,None,None,-451000000,986000000,2959000000,2837000000,715000000,440000000,3508000000,-1801000000,1287000000,-2105000000,None,None,None,2211000000,2211000000,None,None,None,None,22000000,None,3965000000,-1556000000,3536000000
GE,2014-06-30,quarterly,USD,5249000000,None,None,821000000,1000000,2657000000,3503000000,458000000,883000000,3546000000,-1910000000,-3865000000,-522000000,None,None,None,2209000000,2209000000,None,None,None,None,-44000000,None,-403000000,123000000,3546000000
GE,2014-03-31,quarterly,USD,4961000000,None,None,1007000000,1822000000,2695000000,3361000000,-482000000,1445000000,2952000000,1792000000,-8501000000,-3330000000,None,None,None,2223000000,2223000000,None,None,None,None,-1337000000,None,-1675000000,73000000,2999000000
GE,2013-12-31,quarterly,USD,11348000000,None,None,-617000000,1094000000,-574000000,3328000000,681000000,-427000000,3364000000,-2905000000,-6578000000,-4281000000,None,None,None,1926000000,1926000000,None,None,None,None,0,None,2109000000,243000000,3206000000
GE,2013-09-30,quarterly,USD,5231000000,None,None,107000000,3214000000,2578000000,2912000000,27000000,343000000,3181000000,-4923000000,-2179000000,-2781000000,None,None,None,1940000000,1940000000,None,None,None,None,0,None,8649000000,-327000000,3191000000
GE,2013-06-30,quarterly,USD,7321000000,None,None,123000000,9000000,2267000000,3574000000,240000000,475000000,3299000000,5460000000,-13862000000,2681000000,None,None,None,1972000000,1972000000,None,None,None,None,0,None,9884000000,3000000,3133000000
GE,2013-03-31,quarterly,USD,4610000000,None,None,747000000,556000000,2310000000,3644000000,-463000000,977000000,3511000000,31485000000,-22956000000,-9849000000,None,None,None,1983000000,1983000000,None,None,None,None,0,None,12425000000,-714000000,3527000000
GE,2012-12-31,quarterly,USD,11253000000,None,None,-668000000,-1282000000,4105000000,4628000000,712000000,-3223000000,4146000000,-1233000000,-18168000000,-1571000000,None,None,None,1788000000,1788000000,None,None,None,None,0,None,4146000000,35000000,4011000000
GE,2012-09-30,quarterly,USD,5861000000,None,None,-628000000,1000000,2287000000,3191000000,53000000,304000000,3508000000,7897000000,-4175000000,71000000,None,None,None,1800000000,1800000000,None,None,None,None,0,None,8554000000,1581000000,3491000000
GE,2012-06-30,quarterly,USD,7751000000,None,None,18000000,13000000,2192000000,4012000000,300000000,212000000,3138000000,-681000000,-15132000000,83000000,None,None,None,1802000000,1802000000,None,None,None,None,0,None,-9362000000,-1300000000,3105000000
GE,2012-03-31,quarterly,USD,6466000000,None,None,854000000,1119000000,2220000000,3295000000,-291000000,1433000000,3072000000,5319000000,-13599000000,-814000000,None,None,None,1799000000,1799000000,None,None,None,None,0,None,-852000000,962000000,3034000000
GE,2011-12-31,quarterly,USD,9136000000,None,None,-79000000,-6399000000,3786000000,3599000000,806000000,-1240000000,3813000000,-2535000000,-11577000000,6721000000,None,None,None,1662000000,1662000000,None,None,None,None,0,None,-6878000000,-1902000000,3730000000
GE,2011-09-30,quarterly,USD,9083000000,None,None,135000000,-29000000,2350000000,2513000000,-297000000,196000000,3265000000,1643000000,-9020000000,778000000,None,None,None,1668000000,1668000000,None,None,None,None,0,None,287000000,-1419000000,3224000000
GE,2011-06-30,quarterly,USD,7444000000,None,None,-90000000,52000000,2302000000,3369000000,942000000,924000000,3838000000,3489000000,-3695000000,-569000000,None,None,None,1564000000,1564000000,None,None,None,None,0,None,8890000000,1652000000,3764000000
GE,2011-03-31,quarterly,USD,7696000000,None,None,1269000000,303000000,2292000000,3169000000,-985000000,1288000000,3527000000,17285000000,-22571000000,-979000000,None,None,None,1564000000,1564000000,None,None,None,None,0,None,3238000000,828000000,3433000000
GE,2010-12-31,quarterly,USD,9649000000,None,None,-232000000,355000000,2337000000,5385000000,815000000,-460000000,4764000000,-2106000000,-7860000000,757000000,None,None,None,1356000000,1356000000,None,None,None,None,0,None,575000000,892000000,4535000000
GE,2010-09-30,quarterly,USD,9948000000,None,None,444000000,33000000,2611000000,1396000000,203000000,640000000,2212000000,6808000000,-12892000000,-628000000,None,None,None,1147000000,1147000000,None,None,None,None,0,None,4544000000,680000000,2055000000
GE,2010-06-30,quarterly,USD,9433000000,None,None,-86000000,4000000,2373000000,1717000000,-378000000,-336000000,3205000000,8725000000,-12795000000,467000000,None,None,None,1144000000,1144000000,None,None,None,None,0,None,4214000000,-1149000000,3109000000
GE,2010-03-31,quarterly,USD,7094000000,None,None,679000000,-700000000,2465000000,1302000000,-514000000,-186000000,1998000000,19009000000,-28039000000,-1824000000,None,None,None,1143000000,1143000000,None,None,None,None,0,None,-2692000000,-756000000,1945000000
GE,2009-12-31,quarterly,USD,10489000000,None,None,875000000,-1843000000,2724000000,2826000000,-1092000000,-751000000,3115000000,7339000000,-7945000000,7047000000,None,None,None,1141000000,1141000000,None,None,None,None,4175000000,None,10886000000,1003000000,3013000000
GE,2009-09-30,quarterly,USD,8394000000,None,None,-371000000,-134000000,2658000000,1349000000,6000000,-140000000,2494000000,7837000000,-6999000000,-1604000000,None,None,None,1140000000,1140000000,None,None,None,None,14000000,None,9058000000,-174000000,2493000000
GE,2009-06-30,quarterly,USD,5735000000,None,None,None,None,2504000000,1899000000,None,-368000000,2702000000,11159000000,-11561000000,None,None,None,None,3355000000,3355000000,None,None,None,None,None,None,5488000000,155000000,2690000000
GE,2009-03-31,quarterly,USD,-201000000,None,None,None,None,2731000000,2560000000,None,158000000,2914000000,16043000000,-17008000000,None,None,None,None,3350000000,3350000000,None,None,None,None,None,None,-1355000000,-189000000,2829000000
GE,2008-12-31,quarterly,USD,20352000000,None,None,None,None,3265000000,4526000000,None,-1046000000,3861000000,17366000000,-5144000000,None,None,None,None,3100000000,3100000000,None,None,None,None,429000000,None,31889000000,None,3722000000
GE,2008-09-30,quarterly,USD,10211000000,None,None,None,None,2861000000,3420000000,None,-184000000,4468000000,-11677000000,-1384000000,None,None,None,None,3093000000,3093000000,None,None,None,None,-135000000,None,-2850000000,None,4312000000
GE,2008-06-30,quarterly,USD,11299000000,None,None,None,None,2674000000,4331000000,None,-568000000,5256000000,None,11261000000,None,None,None,None,3105000000,3105000000,None,None,None,None,None,None,None,None,5072000000
GOOG,2024-12-31,annual,USD,125299000000,3456000000,None,241000000,7288000000,15724000000,52535000000,5891000000,None,100118000000,-45536000000,-79733000000,None,62222000000,62222000000,None,7363000000,7363000000,None,None,None,None,-62222000000,None,None,None,100118000000
GOOG,2023-12-31,annual,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,0,None,None,None,None,None,-61504000000,None,None,None,73795000000
GOOG,2022-12-31,annual,USD,91495000000,2722000000,None,4989000000,7363000000,13475000000,31485000000,2317000000,None,59972000000,-20298000000,-69757000000,None,59296000000,59296000000,None,None,None,None,None,None,None,-59296000000,None,1440000000,None,59972000000
GOOG,2021-12-31,annual,USD,91652000000,2489000000,None,8361000000,10941000000,12441000000,24640000000,9095000000,7140000000,76033000000,-35523000000,-61362000000,None,50274000000,50274000000,None,None,None,None,None,None,None,-50274000000,None,-5233000000,None,76033000000
GOOG,2020-12-31,annual,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000
GOOG,2019-12-31,annual,USD,54520000000,1661000000,None,7635000000,4961000000,11781000000,23548000000,4340000000,7822000000,34343000000,-29491000000,-23209000000,None,18396000000,18396000000,None,None,None,None,None,None,None,-18396000000,None,1820000000,None,34343000000
GOOG,2018-12-31,annual,USD,47971000000,69000000,None,10052000000,3376000000,9035000000,25139000000,2169000000,7890000000,30736000000,-28504000000,-13179000000,None,9075000000,9075000000,None,None,None,None,None,None,None,-9075000000,None,5986000000,-302000000,30736000000
GOOG,2017-12-31,annual,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000
GOOG,2016-12-31,annual,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000
GOOG,2015-12-31,annual,USD,26572000000,3982000000,None,1843000000,2094000000,5063000000,9915000000,2094000000,1618000000,16121000000,-23711000000,-4225000000,None,1780000000,1780000000,None,47000000,None,None,None,None,None,-1387000000,None,-1798000000,-434000000,16348000000
GOOG,2024-12-31,quarterly,USD,39113000000,None,None,5789000000,3633000000,4618000000,14276000000,4570000000,None,26536000000,-16180000000,-19036000000,None,15551000000,15551000000,None,2442000000,2442000000,None,None,None,None,-15551000000,None,None,None,26536000000
GOOG,2024-09-30,quarterly,USD,30698000000,None,None,-29000000,2233000000,3985000000,13061000000,1431000000,None,26301000000,-18011000000,-20094000000,None,15291000000,15291000000,None,2455000000,2455000000,None,None,None,None,-15291000000,None,None,None,26301000000
GOOG,2024-06-30,quarterly,USD,26640000000,None,None,1800000000,3589000000,3708000000,13186000000,3057000000,None,23619000000,-2781000000,-20889000000,None,15684000000,15684000000,None,2466000000,2466000000,None,None,None,None,-15684000000,None,None,None,23619000000
GOOG,2024-03-31,quarterly,USD,28848000000,None,None,-7319000000,-2167000000,3413000000,12012000000,-3167000000,None,23662000000,-8564000000,-19714000000,None,15696000000,15696000000,None,None,None,None,None,None,None,-15696000000,None,None,None,23662000000
GOOG,2023-12-31,quarterly,USD,18915000000,None,None,4579000000,5778000000,3316000000,11019000000,6518000000,5854000000,20687000000,-6167000000,-19308000000,None,16191000000,16191000000,None,None,None,None,None,None,None,-16191000000,None,None,None,20687000000
GOOG,2023-09-30,quarterly,USD,30656000000,None,None,4587000000,4445000000,3171000000,8055000000,2821000000,2136000000,19689000000,-7150000000,-18382000000,None,15787000000,15787000000,None,None,None,None,None,None,None,-15787000000,None,None,None,19689000000
GOOG,2023-06-30,quarterly,USD,28666000000,None,None,1762000000,3461000000,2824000000,6888000000,2948000000,130000000,18368000000,-10800000000,-17835000000,None,14969000000,14969000000,None,None,None,None,None,None,None,-14969000000,None,31000000,None,18368000000
GOOG,2023-03-31,quarterly,USD,23509000000,None,None,-5802000000,-3708000000,2635000000,6289000000,-4454000000,None,15051000000,-2946000000,-16568000000,None,14557000000,14557000000,None,None,None,None,None,None,None,-14557000000,None,3995000000,None,15051000000
GOOG,2022-12-31,quarterly,USD,23614000000,None,None,3659000000,5393000000,4201000000,7595000000,4615000000,None,13624000000,-6227000000,-17629000000,None,15407000000,15407000000,None,None,None,None,None,None,None,-15407000000,None,-242000000,None,13624000000
GOOG,2022-09-30,quarterly,USD,23353000000,None,None,4229000000,2744000000,4046000000,7276000000,97000000,None,13910000000,-833000000,-18097000000,None,15392000000,15392000000,None,None,None,None,None,None,None,-15392000000,None,4423000000,None,13910000000
